Orthogroup	Duplications (all)	Duplications (50% support)
OG0009457	5	5
OG0009458	5	5
OG0009459	5	5
OG0009460	5	5
OG0009461	5	5
OG0009462	5	5
OG0009463	5	5
OG0009464	5	5
OG0009465	5	5
OG0009466	6	6
OG0009467	6	6
OG0009468	5	5
OG0009469	5	5
OG0009470	6	6
OG0009471	5	5
OG0009472	5	5
OG0009473	5	5
OG0009474	5	5
OG0009475	5	4
OG0009476	5	5
OG0009477	5	5
OG0009478	5	5
OG0009479	5	5
OG0009480	6	6
OG0009481	5	5
OG0009482	5	5
OG0009483	5	5
OG0009484	6	6
OG0009485	5	5
OG0009486	4	4
OG0009487	5	5
OG0009488	5	5
OG0009489	5	5
OG0009490	5	5
OG0009491	6	6
OG0009492	5	5
OG0009493	5	5
OG0009494	5	4
OG0009495	5	5
OG0009496	4	4
OG0009497	5	5
OG0009498	5	5
OG0009499	5	5
OG0009500	6	6
OG0009501	5	5
OG0009502	5	5
OG0009503	5	5
OG0009504	5	5
OG0009505	6	6
OG0009506	5	5
OG0009507	5	5
OG0009508	5	5
OG0009509	5	5
OG0009510	5	5
OG0009511	5	5
OG0009512	5	5
OG0009513	5	5
OG0009514	5	5
OG0009515	6	6
OG0009516	6	6
OG0009517	5	5
OG0009518	6	6
OG0009519	6	6
OG0009520	5	5
OG0009521	4	4
OG0009522	5	5
OG0009523	6	6
OG0009524	5	5
OG0009525	5	5
OG0009526	6	6
OG0009527	5	5
OG0009528	5	5
OG0009529	5	5
OG0009530	5	5
OG0009531	5	5
OG0009532	6	6
OG0009533	6	6
OG0009534	5	5
OG0009535	5	5
OG0009536	6	6
OG0009537	5	5
OG0009538	5	5
OG0009539	7	7
OG0009540	6	6
OG0009541	6	6
OG0009542	6	6
OG0009543	5	5
OG0009544	5	5
OG0009545	5	5
OG0009546	5	5
OG0009547	5	5
OG0009548	5	5
OG0009549	5	5
OG0009550	5	5
OG0009551	5	5
OG0009552	5	5
OG0009553	5	5
OG0009554	5	5
OG0009555	5	5
OG0009556	5	5
OG0009557	5	5
OG0009558	5	5
OG0009559	5	5
OG0009560	5	5
OG0009561	5	5
OG0009562	5	5
OG0009563	5	5
OG0009564	5	5
OG0009565	5	5
OG0009566	4	4
OG0009567	7	7
OG0009568	5	5
OG0009569	5	5
OG0009570	5	5
OG0009571	5	5
OG0009572	5	5
OG0009573	5	5
OG0009574	5	5
OG0009575	5	5
OG0009576	6	6
OG0009577	5	5
OG0009578	5	5
OG0009579	5	5
OG0009580	6	6
OG0009581	6	6
OG0009582	5	5
OG0009583	5	5
OG0009584	5	5
OG0009585	5	5
OG0009586	5	5
OG0009587	5	5
OG0009588	5	5
OG0009589	5	5
OG0009590	6	6
OG0009591	5	5
OG0009592	5	5
OG0009593	5	5
OG0009594	5	5
OG0009595	5	5
OG0009596	5	5
OG0009597	5	5
OG0009598	5	5
OG0009599	5	5
OG0009600	4	4
OG0009601	5	5
OG0009602	5	5
OG0009603	5	5
OG0009604	5	5
OG0009605	6	6
OG0009606	6	6
OG0009607	5	5
OG0009608	5	4
OG0009609	5	5
OG0009610	6	6
OG0009611	5	5
OG0009612	5	4
OG0009613	5	5
OG0009614	5	5
OG0009615	5	5
OG0009616	5	5
OG0009617	5	5
OG0009618	5	5
OG0009619	5	5
OG0009620	5	5
OG0009621	5	5
OG0009622	7	7
OG0009623	6	6
OG0009624	5	5
OG0009625	4	3
OG0009626	5	5
OG0009627	5	5
OG0009628	6	6
OG0009629	6	6
OG0009630	7	7
OG0009631	5	5
OG0009632	5	5
OG0009633	5	5
OG0009634	5	5
OG0009635	5	5
OG0009636	5	5
OG0009637	5	5
OG0009638	5	5
OG0009639	6	6
OG0009640	5	5
OG0009641	5	5
OG0009642	6	6
OG0009643	5	5
OG0009644	5	5
OG0009645	6	6
OG0009646	5	5
OG0009647	4	3
OG0009648	5	5
OG0009649	5	5
OG0009650	5	5
OG0009651	6	6
OG0009652	5	5
OG0009653	5	5
OG0009654	5	5
OG0009655	5	5
OG0009656	5	5
OG0009657	5	5
OG0009658	6	6
OG0009659	5	5
OG0009660	4	4
OG0009661	5	5
OG0009662	5	5
OG0009663	5	5
OG0009664	6	5
OG0009665	5	5
OG0009666	5	5
OG0009667	5	5
OG0009668	6	6
OG0009669	5	5
OG0009670	5	5
OG0009671	5	5
OG0009672	5	5
OG0009673	5	5
OG0009674	5	5
OG0009675	5	5
OG0009676	7	7
OG0009677	5	5
OG0009678	5	5
OG0009679	6	6
OG0009680	5	5
OG0009681	4	3
OG0009682	5	5
OG0009683	5	5
OG0009684	5	5
OG0009685	5	5
OG0009686	4	4
OG0009687	7	7
OG0009688	5	5
OG0009689	6	6
OG0009690	5	5
OG0009691	5	5
OG0009692	5	5
OG0009693	5	5
OG0009694	5	5
OG0009695	4	4
OG0009696	5	5
OG0009697	5	5
OG0009698	5	5
OG0009699	5	5
OG0009700	5	5
OG0009701	5	5
OG0009702	5	5
OG0009703	5	5
OG0009704	5	5
OG0009705	5	5
OG0009706	5	5
OG0009707	5	5
OG0009708	5	5
OG0009709	4	4
OG0009710	5	5
OG0009711	5	5
OG0009712	5	5
OG0009713	6	6
OG0009714	4	4
OG0009715	5	5
OG0009716	6	6
OG0009717	5	5
OG0009718	5	5
OG0009719	5	5
OG0009720	6	4
OG0009721	4	4
OG0009722	8	8
OG0009723	8	8
OG0009724	8	8
OG0009725	6	6
OG0009726	11	10
OG0009727	6	6
OG0009728	6	6
OG0009729	12	12
OG0009730	7	7
OG0009731	8	8
OG0009732	7	6
OG0009733	12	12
OG0009734	6	6
OG0009735	7	7
OG0009736	6	6
OG0009737	6	6
OG0009738	7	7
OG0009739	5	4
OG0009740	9	9
OG0009741	6	6
OG0009742	6	6
OG0009743	10	6
OG0009744	6	6
OG0009745	8	8
OG0009746	5	4
OG0009747	5	5
OG0009748	8	8
OG0009749	10	10
OG0009750	7	6
OG0009751	11	11
OG0009752	6	6
OG0009753	7	7
OG0009754	6	6
OG0009755	5	5
OG0009756	13	13
OG0009757	9	9
OG0009758	10	10
OG0009759	12	12
OG0009760	9	9
OG0009761	7	7
OG0009762	8	7
OG0009763	7	7
OG0009764	8	7
OG0009765	8	8
OG0009766	8	8
OG0009767	6	6
OG0009768	7	7
OG0009769	6	6
OG0009770	5	5
OG0009771	14	14
OG0009772	6	6
OG0009773	6	6
OG0009774	9	8
OG0009775	6	6
OG0009776	5	5
OG0009777	7	7
OG0009778	6	6
OG0009779	5	5
OG0009780	11	11
OG0009781	6	6
OG0009782	6	6
OG0009783	5	5
OG0009784	7	7
OG0009785	7	7
OG0009786	4	3
OG0009787	6	6
OG0009788	6	6
OG0009789	6	6
OG0009790	7	7
OG0009791	6	6
OG0009792	5	5
OG0009793	8	8
OG0009794	6	6
OG0009795	6	6
OG0009796	7	7
OG0009797	7	7
OG0009798	6	5
OG0009799	6	6
OG0009800	6	6
OG0009801	6	6
OG0009802	5	4
OG0009803	7	7
OG0009804	6	6
OG0009805	6	6
OG0009806	7	7
OG0009807	6	6
OG0009808	4	3
OG0009809	5	5
OG0009810	11	9
OG0009811	6	5
OG0009812	10	10
OG0009813	11	11
OG0009814	6	6
OG0009815	6	6
OG0009816	5	5
OG0009817	6	6
OG0009818	10	10
OG0009819	7	7
OG0009820	5	5
OG0009821	8	5
OG0009822	6	6
OG0009823	6	6
OG0009824	9	9
OG0009825	7	7
OG0009826	6	6
OG0009827	6	6
OG0009828	5	5
OG0009829	6	6
OG0009830	6	6
OG0009831	6	6
OG0009832	7	7
OG0009833	6	6
OG0009834	6	6
OG0009835	6	6
OG0009836	6	6
OG0009837	7	7
OG0009838	8	8
OG0009839	6	6
OG0009840	5	5
OG0009841	6	6
OG0009842	7	7
OG0009843	5	4
OG0009844	6	6
OG0009845	5	5
OG0009846	5	5
OG0009847	6	6
OG0009848	6	6
OG0009849	6	6
OG0009850	6	6
OG0009851	7	7
OG0009852	5	5
OG0009853	11	11
OG0009854	7	6
OG0009855	6	6
OG0009856	6	6
OG0009857	7	7
OG0009858	6	6
OG0009859	6	6
OG0009860	6	6
OG0009861	6	6
OG0009862	9	9
OG0009863	5	5
OG0009864	7	7
OG0009865	9	9
OG0009866	6	6
OG0009867	6	6
OG0009868	7	7
OG0009869	5	4
OG0009870	6	6
OG0009871	6	6
OG0009872	7	7
OG0009873	6	6
OG0009874	7	7
OG0009875	6	6
OG0009876	5	5
OG0009877	6	6
OG0009878	7	7
OG0009879	10	10
OG0009880	6	6
OG0009881	6	6
OG0009882	6	6
OG0009883	6	6
OG0009884	6	6
OG0009885	5	5
OG0009886	5	5
OG0009887	7	7
OG0009888	6	6
OG0009889	6	6
OG0009890	6	6
OG0009891	5	4
OG0009892	6	6
OG0009893	7	7
OG0009894	6	6
OG0009895	7	7
OG0009896	6	6
OG0009897	6	6
OG0009898	4	4
OG0009899	6	6
OG0009900	9	9
OG0009901	6	6
OG0009902	6	6
OG0009903	6	6
OG0009904	6	6
OG0009905	8	8
OG0009906	6	6
OG0009907	10	10
OG0009908	7	5
OG0009909	6	6
OG0009910	6	6
OG0009911	6	6
OG0009912	6	6
OG0009913	6	6
OG0009914	7	7
OG0009915	6	6
OG0009916	6	6
OG0009917	6	6
OG0009918	6	6
OG0009919	5	4
OG0009920	9	9
OG0009921	7	7
OG0009922	6	6
OG0009923	11	10
OG0009924	4	4
OG0009925	10	10
OG0009926	5	5
OG0009927	5	5
OG0009928	10	10
OG0009929	9	9
OG0009930	8	8
OG0009931	8	8
OG0009932	11	11
OG0009933	9	9
OG0009934	10	8
OG0009935	12	10
OG0009936	14	14
OG0009937	13	13
OG0009938	14	14
OG0009939	6	6
OG0009940	4	4
OG0009941	4	4
OG0009942	4	4
OG0009943	4	4
OG0009944	6	4
OG0009945	4	4
OG0009946	10	10
OG0009947	5	5
OG0009948	5	5
OG0009949	5	5
OG0009950	4	4
OG0009951	4	4
OG0009952	5	5
OG0009953	4	4
OG0009954	5	5
OG0009955	3	2
OG0009956	4	4
OG0009957	5	5
OG0009958	5	5
OG0009959	4	4
OG0009960	5	5
OG0009961	5	5
OG0009962	5	5
OG0009963	5	5
OG0009964	5	5
OG0009965	4	4
OG0009966	5	3
OG0009967	5	5
OG0009968	4	4
OG0009969	5	5
OG0009970	4	4
OG0009971	4	4
OG0009972	5	5
OG0009973	4	4
OG0009974	4	4
OG0009975	4	4
OG0009976	4	4
OG0009977	4	4
OG0009978	4	4
OG0009979	4	4
OG0009980	4	4
OG0009981	4	4
OG0009982	5	5
OG0009983	5	5
OG0009984	4	4
OG0009985	5	5
OG0009986	4	4
OG0009987	4	4
OG0009988	5	5
OG0009989	4	4
OG0009990	5	5
OG0009991	3	3
OG0009992	5	5
OG0009993	4	4
OG0009994	5	5
OG0009995	4	4
OG0009996	4	4
OG0009997	4	4
OG0009998	4	4
OG0009999	4	4
OG0010000	4	4
OG0010001	4	4
OG0010002	6	6
OG0010003	4	4
OG0010004	5	5
OG0010005	6	6
OG0010006	4	4
OG0010007	5	5
OG0010008	4	4
OG0010009	4	4
OG0010010	4	4
OG0010011	4	4
OG0010012	3	2
OG0010013	4	4
OG0010014	5	5
OG0010015	4	4
OG0010016	4	4
OG0010017	4	4
OG0010018	4	4
OG0010019	4	4
OG0010020	4	4
OG0010021	5	5
OG0010022	5	5
OG0010023	4	4
OG0010024	4	4
OG0010025	4	4
OG0010026	5	5
OG0010027	4	4
OG0010028	4	4
OG0010029	4	4
OG0010030	4	4
OG0010031	8	8
OG0010032	5	5
OG0010033	4	4
OG0010034	4	4
OG0010035	4	4
OG0010036	5	5
OG0010037	4	4
OG0010038	4	4
OG0010039	5	5
OG0010040	4	4
OG0010041	4	4
OG0010042	4	4
OG0010043	5	5
OG0010044	4	4
OG0010045	6	6
OG0010046	4	4
OG0010047	5	5
OG0010048	4	4
OG0010049	5	5
OG0010050	3	2
OG0010051	4	4
OG0010052	5	5
OG0010053	4	4
OG0010054	4	4
OG0010055	4	4
OG0010056	4	4
OG0010057	4	4
OG0010058	5	5
OG0010059	4	4
OG0010060	4	4
OG0010061	4	4
OG0010062	4	4
OG0010063	4	4
OG0010064	4	4
OG0010065	4	4
OG0010066	4	4
OG0010067	4	4
OG0010068	5	5
OG0010069	4	4
OG0010070	4	4
OG0010071	5	5
OG0010072	5	5
OG0010073	5	5
OG0010074	4	4
OG0010075	5	5
OG0010076	4	4
OG0010077	4	4
OG0010078	4	4
OG0010079	6	6
OG0010080	5	5
OG0010081	4	4
OG0010082	4	4
OG0010083	5	5
OG0010084	6	6
OG0010085	4	4
OG0010086	4	4
OG0010087	5	5
OG0010088	4	4
OG0010089	4	4
OG0010090	5	5
OG0010091	5	5
OG0010092	5	5
OG0010093	5	5
OG0010094	4	4
OG0010095	5	5
OG0010096	4	4
OG0010097	5	5
OG0010098	4	4
OG0010099	4	4
OG0010100	6	6
OG0010101	4	4
OG0010102	5	5
OG0010103	5	5
OG0010104	4	4
OG0010105	6	6
OG0010106	5	5
OG0010107	3	3
OG0010108	4	4
OG0010109	4	4
OG0010110	4	4
OG0010111	6	6
OG0010112	4	4
OG0010113	5	5
OG0010114	6	6
OG0010115	5	5
OG0010116	4	4
OG0010117	5	5
OG0010118	4	4
OG0010119	4	4
OG0010120	5	5
OG0010121	4	4
OG0010122	5	5
OG0010123	4	4
OG0010124	5	4
OG0010125	5	4
OG0010126	5	4
OG0010127	4	4
OG0010128	10	10
OG0010129	4	4
OG0010130	4	4
OG0010131	4	4
OG0010132	4	3
OG0010133	4	4
OG0010134	5	5
OG0010135	5	5
OG0010136	4	4
OG0010137	4	4
OG0010138	5	5
OG0010139	5	5
OG0010140	4	4
OG0010141	5	4
OG0010142	4	4
OG0010143	4	4
OG0010144	5	5
OG0010145	3	3
OG0010146	5	5
OG0010147	4	4
OG0010148	4	4
OG0010149	4	4
OG0010150	4	4
OG0010151	4	4
OG0010152	4	4
OG0010153	4	4
OG0010154	4	4
OG0010155	4	4
OG0010156	4	4
OG0010157	5	5
OG0010158	4	4
OG0010159	4	4
OG0010160	4	4
OG0010161	4	4
OG0010162	5	5
OG0010163	5	5
OG0010164	4	4
OG0010165	4	4
OG0010166	4	4
OG0010167	4	4
OG0010168	5	5
OG0010169	5	5
OG0010170	4	4
OG0010171	4	4
OG0010172	5	3
OG0010173	4	4
OG0010174	4	4
OG0010175	4	4
OG0010176	4	4
OG0010177	6	6
OG0010178	4	4
OG0010179	4	4
OG0010180	4	4
OG0010181	4	4
OG0010182	6	6
OG0010183	4	4
OG0010184	5	5
OG0010185	4	4
OG0010186	4	4
OG0010187	5	5
OG0010188	4	4
OG0010189	5	5
OG0010190	5	5
OG0010191	4	4
OG0010192	4	4
OG0010193	5	5
OG0010194	5	5
OG0010195	4	4
OG0010196	4	4
OG0010197	4	4
OG0010198	4	4
OG0010199	3	3
OG0010200	4	4
OG0010201	4	4
OG0010202	4	4
OG0010203	5	5
OG0010204	5	5
OG0010205	4	4
OG0010206	5	5
OG0010207	4	4
OG0010208	4	4
OG0010209	4	4
OG0010210	4	4
OG0010211	4	4
OG0010212	3	3
OG0010213	4	4
OG0010214	4	4
OG0010215	4	4
OG0010216	4	4
OG0010217	5	5
OG0010218	5	5
OG0010219	4	3
OG0010220	4	4
OG0010221	13	13
OG0010222	5	5
OG0010223	4	4
OG0010224	6	6
OG0010225	4	4
OG0010226	4	4
OG0010227	4	4
OG0010228	4	4
OG0010229	4	4
OG0010230	4	4
OG0010231	4	4
OG0010232	4	4
OG0010233	4	4
OG0010234	5	5
OG0010235	4	4
OG0010236	5	3
OG0010237	4	4
OG0010238	4	4
OG0010239	4	4
OG0010240	4	4
OG0010241	4	4
OG0010242	5	5
OG0010243	4	4
OG0010244	5	5
OG0010245	4	4
OG0010246	5	5
OG0010247	4	4
OG0010248	4	4
OG0010249	4	4
OG0010250	4	4
OG0010251	5	5
OG0010252	4	4
OG0010253	3	3
OG0010254	5	5
OG0010255	4	4
OG0010256	4	4
OG0010257	4	4
OG0010258	4	4
OG0010259	4	4
OG0010260	5	5
OG0010261	5	5
OG0010262	4	4
OG0010263	3	3
OG0010264	4	4
OG0010265	4	4
OG0010266	5	5
OG0010267	4	4
OG0010268	4	4
OG0010269	4	4
OG0010270	4	4
OG0010271	4	4
OG0010272	4	4
OG0010273	4	4
OG0010274	6	6
OG0010275	4	4
OG0010276	5	5
OG0010277	5	5
OG0010278	4	4
OG0010279	4	4
OG0010280	4	4
OG0010281	4	4
OG0010282	4	4
OG0010283	4	4
OG0010284	4	4
OG0010285	4	4
OG0010286	5	5
OG0010287	4	4
OG0010288	4	4
OG0010289	5	5
OG0010290	4	4
OG0010291	4	4
OG0010292	4	4
OG0010293	5	3
OG0010294	4	4
OG0010295	5	5
OG0010296	4	4
OG0010297	4	4
OG0010298	4	4
OG0010299	4	4
OG0010300	4	4
OG0010301	5	5
OG0010302	7	7
OG0010303	4	4
OG0010304	4	4
OG0010305	4	4
OG0010306	4	4
OG0010307	5	5
OG0010308	4	4
OG0010309	4	4
OG0010310	3	3
OG0010311	4	3
OG0010312	4	4
OG0010313	4	4
OG0010314	5	5
OG0010315	4	4
OG0010316	4	4
OG0010317	4	4
OG0010318	4	4
OG0010319	5	5
OG0010320	5	5
OG0010321	4	4
OG0010322	4	4
OG0010323	5	5
OG0010324	4	4
OG0010325	4	4
OG0010326	5	5
OG0010327	5	5
OG0010328	4	4
OG0010329	4	4
OG0010330	5	5
OG0010331	4	4
OG0010332	4	4
OG0010333	4	4
OG0010334	4	4
OG0010335	5	5
OG0010336	4	3
OG0010337	4	4
OG0010338	5	5
OG0010339	5	3
OG0010340	5	5
OG0010341	4	4
OG0010342	4	4
OG0010343	6	6
OG0010344	4	4
OG0010345	5	5
OG0010346	5	5
OG0010347	4	4
OG0010348	4	4
OG0010349	5	5
OG0010350	4	4
OG0010351	4	4
OG0010352	5	5
OG0010353	4	4
OG0010354	5	5
OG0010355	4	4
OG0010356	5	5
OG0010357	5	5
OG0010358	4	4
OG0010359	4	4
OG0010360	4	4
OG0010361	4	4
OG0010362	6	6
OG0010363	4	4
OG0010364	4	4
OG0010365	4	4
OG0010366	4	4
OG0010367	4	4
OG0010368	5	5
OG0010369	4	4
OG0010370	4	4
OG0010371	5	5
OG0010372	4	4
OG0010373	4	4
OG0010374	6	5
OG0010375	3	3
OG0010376	7	7
OG0010377	4	4
OG0010378	4	4
OG0010379	4	4
OG0010380	5	5
OG0010381	4	4
OG0010382	4	4
OG0010383	5	5
OG0010384	4	4
OG0010385	4	4
OG0010386	4	4
OG0010387	4	4
OG0010388	4	4
OG0010389	4	4
OG0010390	4	4
OG0010391	4	4
OG0010392	4	4
OG0010393	3	3
OG0010394	4	4
OG0010395	4	4
OG0010396	5	5
OG0010397	4	4
OG0010398	4	4
OG0010399	4	4
OG0010400	4	4
OG0010401	4	4
OG0010402	4	4
OG0010403	4	4
OG0010404	4	4
OG0010405	4	4
OG0010406	5	5
OG0010407	4	4
OG0010408	5	5
OG0010409	4	4
OG0010410	4	4
OG0010411	5	5
OG0010412	4	4
OG0010413	5	5
OG0010414	4	4
OG0010415	4	4
OG0010416	4	4
OG0010417	4	4
OG0010418	4	4
OG0010419	5	5
OG0010420	4	4
OG0010421	4	4
OG0010422	5	5
OG0010423	4	4
OG0010424	5	5
OG0010425	5	5
OG0010426	4	4
OG0010427	3	3
OG0010428	5	5
OG0010429	4	4
OG0010430	4	4
OG0010431	4	4
OG0010432	4	4
OG0010433	4	4
OG0010434	4	4
OG0010435	4	4
OG0010436	5	5
OG0010437	4	4
OG0010438	4	4
OG0010439	4	4
OG0010440	4	4
OG0010441	4	4
OG0010442	6	6
OG0010443	4	4
OG0010444	4	4
OG0010445	5	5
OG0010446	4	4
OG0010447	5	5
OG0010448	6	6
OG0010449	4	4
OG0010450	4	4
OG0010451	5	5
OG0010452	4	4
OG0010453	4	4
OG0010454	4	4
OG0010455	4	4
OG0010456	4	4
OG0010457	5	5
OG0010458	4	4
OG0010459	4	4
OG0010460	4	4
OG0010461	10	10
OG0010462	4	4
OG0010463	4	4
OG0010464	4	4
OG0010465	5	5
OG0010466	4	4
OG0010467	4	4
OG0010468	3	3
OG0010469	4	4
OG0010470	4	4
OG0010471	5	5
OG0010472	5	5
OG0010473	4	4
OG0010474	4	4
OG0010475	13	13
OG0010476	4	4
OG0010477	4	4
OG0010478	6	6
OG0010479	4	4
OG0010480	5	5
OG0010481	4	4
OG0010482	4	3
OG0010483	5	5
OG0010484	4	4
OG0010485	4	4
OG0010486	4	4
OG0010487	5	5
OG0010488	4	4
OG0010489	4	4
OG0010490	5	5
OG0010491	5	5
OG0010492	4	4
OG0010493	4	4
OG0010494	5	5
OG0010495	4	4
OG0010496	4	4
OG0010497	4	4
OG0010498	4	4
OG0010499	4	4
OG0010500	4	4
OG0010501	5	5
OG0010502	4	4
OG0010503	4	4
OG0010504	4	4
OG0010505	4	4
OG0010506	4	4
OG0010507	4	4
OG0010508	4	4
OG0010509	4	4
OG0010510	4	4
OG0010511	4	4
OG0010512	4	4
OG0010513	4	4
OG0010514	4	4
OG0010515	4	4
OG0010516	4	4
OG0010517	6	6
OG0010518	5	5
OG0010519	4	4
OG0010520	5	5
OG0010521	4	4
OG0010522	4	4
OG0010523	4	4
OG0010524	4	4
OG0010525	4	4
OG0010526	5	5
OG0010527	4	4
OG0010528	4	4
OG0010529	5	5
OG0010530	4	4
OG0010531	4	3
OG0010532	4	4
OG0010533	5	5
OG0010534	4	4
OG0010535	4	4
OG0010536	5	5
OG0010537	4	4
OG0010538	5	5
OG0010539	4	4
OG0010540	4	4
OG0010541	4	4
OG0010542	4	4
OG0010543	4	4
OG0010544	3	3
OG0010545	4	4
OG0010546	4	4
OG0010547	4	4
OG0010548	4	4
OG0010549	4	4
OG0010550	4	3
OG0010551	4	4
OG0010552	4	4
OG0010553	4	4
OG0010554	4	4
OG0010555	4	4
OG0010556	4	4
OG0010557	4	4
OG0010558	4	4
OG0010559	4	4
OG0010560	4	4
OG0010561	4	4
OG0010562	4	4
OG0010563	3	3
OG0010564	4	4
OG0010565	4	4
OG0010566	4	4
OG0010567	4	4
OG0010568	5	5
OG0010569	4	4
OG0010570	4	4
OG0010571	4	4
OG0010572	4	4
OG0010573	4	4
OG0010574	4	4
OG0010575	4	4
OG0010576	5	5
OG0010577	4	4
OG0010578	4	4
OG0010579	4	4
OG0010580	4	4
OG0010581	4	4
OG0010582	4	4
OG0010583	4	4
OG0010584	4	4
OG0010585	4	4
OG0010586	4	4
OG0010587	5	5
OG0010588	4	4
OG0010589	5	5
OG0010590	5	5
OG0010591	5	5
OG0010592	4	4
OG0010593	4	4
OG0010594	4	4
OG0010595	4	4
OG0010596	4	4
OG0010597	5	5
OG0010598	4	4
OG0010599	4	4
OG0010600	4	4
OG0010601	5	5
OG0010602	5	5
OG0010603	5	5
OG0010604	4	3
OG0010605	5	5
OG0010606	5	5
OG0010607	4	4
OG0010608	5	5
OG0010609	3	3
OG0010610	4	4
OG0010611	4	4
OG0010612	4	4
OG0010613	5	5
OG0010614	4	4
OG0010615	4	4
OG0010616	4	4
OG0010617	4	4
OG0010618	4	4
OG0010619	4	4
OG0010620	5	5
OG0010621	4	4
OG0010622	5	5
OG0010623	3	3
OG0010624	4	4
OG0010625	4	4
OG0010626	4	4
OG0010627	4	4
OG0010628	4	4
OG0010629	4	4
OG0010630	4	4
OG0010631	5	4
OG0010632	4	4
OG0010633	4	4
OG0010634	4	4
OG0010635	4	4
OG0010636	5	5
OG0010637	5	5
OG0010638	4	4
OG0010639	4	4
OG0010640	5	5
OG0010641	4	4
OG0010642	6	6
OG0010643	4	4
OG0010644	6	6
OG0010645	4	4
OG0010646	4	4
OG0010647	2	1
OG0010648	4	4
OG0010649	6	6
OG0010650	4	4
OG0010651	4	4
OG0010652	4	4
OG0010653	4	4
OG0010654	13	13
OG0010655	4	4
OG0010656	5	5
OG0010657	4	4
OG0010658	4	4
OG0010659	4	4
OG0010660	1	1
OG0010661	5	5
OG0010662	4	4
OG0010663	4	4
OG0010664	4	4
OG0010665	5	5
OG0010666	4	4
OG0010667	4	4
OG0010668	4	4
OG0010669	4	4
OG0010670	4	4
OG0010671	4	4
OG0010672	4	4
OG0010673	5	4
OG0010674	2	2
OG0010675	4	4
OG0010676	4	4
OG0010677	4	4
OG0010678	5	5
OG0010679	5	5
OG0010680	5	5
OG0010681	4	4
OG0010682	4	4
OG0010683	5	5
OG0010684	4	4
OG0010685	4	4
OG0010686	2	2
OG0010687	4	4
OG0010688	5	5
OG0010689	5	5
OG0010690	4	4
OG0010691	4	4
OG0010692	5	5
OG0010693	4	4
OG0010694	4	4
OG0010695	4	4
OG0010696	6	6
OG0010697	4	4
OG0010698	4	4
OG0010699	4	4
OG0010700	4	4
OG0010701	4	4
OG0010702	4	4
OG0010703	4	4
OG0010704	5	5
OG0010705	4	4
OG0010706	4	4
OG0010707	4	4
OG0010708	5	5
OG0010709	5	5
OG0010710	3	2
OG0010711	4	4
OG0010712	4	4
OG0010713	5	5
OG0010714	5	5
OG0010715	4	4
OG0010716	4	4
OG0010717	4	4
OG0010718	4	4
OG0010719	4	4
OG0010720	4	4
OG0010721	3	3
OG0010722	4	4
OG0010723	4	4
OG0010724	5	5
OG0010725	5	5
OG0010726	2	2
OG0010727	6	6
OG0010728	4	4
OG0010729	3	3
OG0010730	4	4
OG0010731	4	4
OG0010732	4	4
OG0010733	5	5
OG0010734	4	4
OG0010735	5	5
OG0010736	4	4
OG0010737	4	4
OG0010738	4	4
OG0010739	4	4
OG0010740	4	4
OG0010741	4	4
OG0010742	4	4
OG0010743	4	4
OG0010744	4	4
OG0010745	4	4
OG0010746	5	5
OG0010747	4	4
OG0010748	4	4
OG0010749	4	4
OG0010750	4	4
OG0010751	4	4
OG0010752	4	4
OG0010753	6	6
OG0010754	4	4
OG0010755	4	4
OG0010756	4	4
OG0010757	5	5
OG0010758	4	4
OG0010759	4	4
OG0010760	4	4
OG0010761	4	4
OG0010762	4	4
OG0010763	5	5
OG0010764	5	5
OG0010765	4	4
OG0010766	4	4
OG0010767	4	4
OG0010768	4	4
OG0010769	4	4
OG0010770	4	4
OG0010771	4	4
OG0010772	4	4
OG0010773	4	4
OG0010774	4	4
OG0010775	5	5
OG0010776	4	4
OG0010777	4	4
OG0010778	4	4
OG0010779	5	5
OG0010780	7	7
OG0010781	4	4
OG0010782	4	4
OG0010783	5	5
OG0010784	4	4
OG0010785	5	5
OG0010786	4	4
OG0010787	5	5
OG0010788	5	5
OG0010789	5	5
OG0010790	5	5
OG0010791	4	4
OG0010792	5	5
OG0010793	4	4
OG0010794	4	4
OG0010795	4	4
OG0010796	5	5
OG0010797	4	3
OG0010798	5	5
OG0010799	4	4
OG0010800	6	6
OG0010801	4	4
OG0010802	4	4
OG0010803	5	5
OG0010804	4	4
OG0010805	4	4
OG0010806	4	4
OG0010807	4	4
OG0010808	4	4
OG0010809	4	4
OG0010810	5	5
OG0010811	4	4
OG0010812	4	4
OG0010813	4	4
OG0010814	4	4
OG0010815	5	5
OG0010816	4	4
OG0010817	4	4
OG0010818	4	4
OG0010819	4	4
OG0010820	4	4
OG0010821	5	5
OG0010822	4	4
OG0010823	4	4
OG0010824	4	4
OG0010825	5	5
OG0010826	4	4
OG0010827	4	4
OG0010828	4	4
OG0010829	5	5
OG0010830	5	5
OG0010831	4	4
OG0010832	3	3
OG0010833	4	4
OG0010834	4	4
OG0010835	4	4
OG0010836	4	4
OG0010837	4	4
OG0010838	4	4
OG0010839	5	4
OG0010840	4	4
OG0010841	5	5
OG0010842	6	6
OG0010843	4	4
OG0010844	4	4
OG0010845	5	5
OG0010846	4	4
OG0010847	6	6
OG0010848	5	5
OG0010849	4	4
OG0010850	4	4
OG0010851	4	4
OG0010852	5	5
OG0010853	5	5
